NAME,EAR_EOC_YP,EAR_EOC_LY,EAR_EOC_MY,EAR_MIOC,EAR_OLIG,EAR_PLIOC,LAT_EOC,LAT_OLIG,LAT_PALEO,MID_EOC,MID_MIOC,MID_QUART
Well4393,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4394,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4395,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4396,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4397,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4398,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4399,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4400,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4401,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4402,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4403,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4404,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4405,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4406,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4407,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4408,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4409,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4410,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4411,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4412,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4413,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4414,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4415,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4416,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4417,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4418,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4419,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4420,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4421,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4422,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4423,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4424,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4425,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4426,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4427,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4428,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4429,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4430,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4431,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4432,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4433,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4434,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4435,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4436,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4437,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4438,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4439,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4440,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4441,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4442,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4443,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4444,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4445,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4446,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4447,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4448,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4449,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4450,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4451,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4452,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4453,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4454,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4455,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4456,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4457,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4458,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4459,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4460,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4461,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4462,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4463,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4464,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4465,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4466,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4467,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4468,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4469,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4470,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4471,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4472,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4473,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4474,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4475,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4476,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4477,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4478,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4479,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4480,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4481,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4482,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4483,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4484,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4485,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4486,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4487,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4488,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4489,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4490,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4491,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4492,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4493,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4494,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4495,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4496,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4497,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4498,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4499,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4500,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4501,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4502,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4503,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4504,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4505,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4506,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4507,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4508,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4509,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4510,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4511,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4512,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4513,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4514,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4515,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4516,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4517,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4518,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4519,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4520,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4521,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4522,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4523,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4524,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4525,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4526,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4527,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4528,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4529,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4530,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4531,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4532,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4533,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4534,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4535,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4536,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4537,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4538,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4539,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4540,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4541,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4542,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4543,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4544,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4545,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4546,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4547,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4548,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4549,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4550,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4551,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4552,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4553,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4554,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4555,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4556,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4557,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4558,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4559,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4560,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4561,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4562,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4563,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4564,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4565,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4566,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4567,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4568,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4569,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4570,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4571,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4572,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4573,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4574,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4575,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4576,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4577,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4578,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4579,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4580,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4581,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4582,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4583,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4584,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4585,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4586,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4587,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4588,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4589,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4590,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4591,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4592,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4593,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4594,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4595,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4596,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4597,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4598,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4599,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
Well4600,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Marine,Non Marine
